,lat,lon,radius,region,num_results,checked_this_month
19825,45.07399,-102.73588,14.7,Lower 48,0,False
19826,44.94849,-102.7233,14.7,Lower 48,0,False
19827,44.82302,-102.71076,14.7,Lower 48,0,False
19828,44.6976,-102.69827,14.7,Lower 48,0,False
19829,44.5722,-102.68583,14.7,Lower 48,0,False
19830,44.44684,-102.67344,14.7,Lower 48,0,False
19831,44.32151,-102.66109,14.7,Lower 48,0,False
19832,44.19621,-102.64878,14.7,Lower 48,0,False
19833,44.07094,-102.63652,14.7,Lower 48,0,False
19834,43.9457,-102.62431,14.7,Lower 48,0,False
19835,43.82049,-102.61214,14.7,Lower 48,0,False
19836,43.69531,-102.60001,14.7,Lower 48,0,False
19837,43.57016,-102.58793,14.7,Lower 48,0,False
19838,43.44503,-102.5759,14.7,Lower 48,0,False
19839,43.31993,-102.5639,14.7,Lower 48,0,False
19840,43.19485,-102.55196,14.7,Lower 48,0,False
19841,43.0698,-102.54005,14.7,Lower 48,0,False
19842,42.94477,-102.52819,14.7,Lower 48,0,False
19843,42.81976,-102.51637,14.7,Lower 48,0,False
19844,42.69478,-102.50459,14.7,Lower 48,0,False
19845,42.56982,-102.49286,14.7,Lower 48,0,False
19846,42.44487,-102.48117,14.7,Lower 48,0,False
19847,42.31995,-102.46951,14.7,Lower 48,0,False
19848,42.19505,-102.45791,14.7,Lower 48,0,False
19849,42.07016,-102.44634,14.7,Lower 48,0,False
19850,41.94529,-102.43481,14.7,Lower 48,0,False
19851,41.82044,-102.42333,14.7,Lower 48,0,False
19852,41.69561,-102.41188,14.7,Lower 48,0,False
19853,41.57079,-102.40048,14.7,Lower 48,0,False
19854,41.44598,-102.38912,14.7,Lower 48,0,False
19855,41.32119,-102.37779,14.7,Lower 48,0,False
19856,41.19642,-102.36651,14.7,Lower 48,0,False
19857,41.07166,-102.35527,14.7,Lower 48,0,False
19858,40.9469,-102.34407,14.7,Lower 48,0,False
19859,40.82216,-102.3329,14.7,Lower 48,0,False
19860,40.69744,-102.32178,14.7,Lower 48,0,False
19861,40.57272,-102.31069,14.7,Lower 48,0,False
19862,40.44801,-102.29965,14.7,Lower 48,0,False
19863,40.32331,-102.28864,14.7,Lower 48,0,False
19864,40.19862,-102.27767,14.7,Lower 48,0,False
19865,40.07393,-102.26674,14.7,Lower 48,0,False
19866,39.94925,-102.25584,14.7,Lower 48,0,False
19867,39.82458,-102.24499,14.7,Lower 48,0,False
19868,39.69992,-102.23417,14.7,Lower 48,0,False
19869,39.57526,-102.22339,14.7,Lower 48,0,False
19870,39.4506,-102.21264,14.7,Lower 48,0,False
19871,39.32595,-102.20193,14.7,Lower 48,0,False
19872,39.2013,-102.19126,14.7,Lower 48,0,False
19873,39.07665,-102.18063,14.7,Lower 48,0,False
19874,38.95201,-102.17003,14.7,Lower 48,0,False
19875,38.82736,-102.15947,14.7,Lower 48,0,False
19876,38.70272,-102.14895,14.7,Lower 48,0,False
19877,38.57808,-102.13846,14.7,Lower 48,0,False
19878,38.45343,-102.128,14.7,Lower 48,0,False
19879,38.32879,-102.11759,14.7,Lower 48,0,False
19880,38.20414,-102.1072,14.7,Lower 48,0,False
19881,38.07949,-102.09686,14.7,Lower 48,0,False
19882,37.95484,-102.08654,14.7,Lower 48,0,False
19883,37.83019,-102.07627,14.7,Lower 48,0,False
19884,37.70553,-102.06602,14.7,Lower 48,0,False
19885,37.58087,-102.05581,14.7,Lower 48,0,False
19886,37.4562,-102.04564,14.7,Lower 48,0,False
19887,37.33152,-102.0355,14.7,Lower 48,0,False
19888,37.20684,-102.02539,14.7,Lower 48,0,False
19889,37.08216,-102.01532,14.7,Lower 48,0,False
19890,36.95746,-102.00528,14.7,Lower 48,0,False
19891,36.83276,-101.99528,14.7,Lower 48,0,False
19892,36.70805,-101.9853,14.7,Lower 48,0,False
19893,36.58333,-101.97536,14.7,Lower 48,0,False
19894,36.4586,-101.96546,14.7,Lower 48,0,False
19895,36.33386,-101.95558,14.7,Lower 48,0,False
19896,36.20911,-101.94574,14.7,Lower 48,0,False
19897,36.08435,-101.93593,14.7,Lower 48,0,False
19898,35.95957,-101.92616,14.7,Lower 48,0,False
19899,35.83479,-101.91641,14.7,Lower 48,0,False
19900,35.70999,-101.9067,14.7,Lower 48,0,False
19901,35.58517,-101.89702,14.7,Lower 48,0,False
19902,35.46035,-101.88737,14.7,Lower 48,0,False
19903,35.33551,-101.87775,14.7,Lower 48,0,False
19904,35.21065,-101.86817,14.7,Lower 48,0,False
19905,35.08578,-101.85861,14.7,Lower 48,0,False
19906,34.96089,-101.84909,14.7,Lower 48,0,False
19907,34.83599,-101.83959,14.7,Lower 48,0,False
19908,34.71107,-101.83013,14.7,Lower 48,0,False
19909,34.58613,-101.8207,14.7,Lower 48,0,False
19910,34.46117,-101.8113,14.7,Lower 48,0,False
19911,34.33619,-101.80193,14.7,Lower 48,0,False
19912,34.2112,-101.79259,14.7,Lower 48,0,False
19913,34.08618,-101.78327,14.7,Lower 48,0,False
19914,33.96115,-101.77399,14.7,Lower 48,0,False
19915,33.83609,-101.76474,14.7,Lower 48,0,False
19916,33.71102,-101.75552,14.7,Lower 48,0,False
19917,33.58592,-101.74633,14.7,Lower 48,0,False
19918,33.46079,-101.73717,14.7,Lower 48,0,False
19919,33.33565,-101.72803,14.7,Lower 48,0,False
19920,33.21048,-101.71893,14.7,Lower 48,0,False
19921,33.08529,-101.70985,14.7,Lower 48,0,False
19922,32.96008,-101.7008,14.7,Lower 48,0,False
19923,32.83484,-101.69178,14.7,Lower 48,0,False
19924,32.70957,-101.68279,14.7,Lower 48,0,False
19925,32.58428,-101.67383,14.7,Lower 48,0,False
19926,32.45896,-101.6649,14.7,Lower 48,0,False
19927,32.33362,-101.65599,14.7,Lower 48,0,False
19928,32.20825,-101.64711,14.7,Lower 48,0,False
19929,32.08285,-101.63826,14.7,Lower 48,0,False
19930,31.95742,-101.62944,14.7,Lower 48,0,False
19931,31.83196,-101.62065,14.7,Lower 48,0,False
19932,31.70648,-101.61188,14.7,Lower 48,0,False
19933,31.58096,-101.60314,14.7,Lower 48,0,False
19934,31.45542,-101.59443,14.7,Lower 48,0,False
19935,31.32984,-101.58574,14.7,Lower 48,0,False
19936,31.20423,-101.57708,14.7,Lower 48,0,False
19937,31.0786,-101.56845,14.7,Lower 48,0,False
19938,30.95292,-101.55984,14.7,Lower 48,0,False
19939,30.82722,-101.55126,14.7,Lower 48,0,False
19940,30.70148,-101.54271,14.7,Lower 48,0,False
19941,30.57572,-101.53418,14.7,Lower 48,0,False
19942,30.44991,-101.52568,14.7,Lower 48,0,False
19943,30.32408,-101.51721,14.7,Lower 48,0,False
19944,30.1982,-101.50876,14.7,Lower 48,0,False
19945,30.0723,-101.50033,14.7,Lower 48,0,False
19946,29.94635,-101.49194,14.7,Lower 48,0,False
19947,29.82037,-101.48357,14.7,Lower 48,0,False
19948,29.69436,-101.47522,14.7,Lower 48,0,False
19949,49.05878,-102.99443,14.7,Lower 48,0,False
19950,48.93166,-102.98055,14.7,Lower 48,0,False
19951,48.80462,-102.96673,14.7,Lower 48,0,False
19952,48.67764,-102.95295,14.7,Lower 48,0,False
19953,48.55072,-102.93924,14.7,Lower 48,0,False
19954,48.42386,-102.92557,14.7,Lower 48,0,False
19955,48.29707,-102.91196,14.7,Lower 48,0,False
19956,48.17034,-102.89841,14.7,Lower 48,0,False
19957,48.04366,-102.8849,14.7,Lower 48,0,False
19958,47.91705,-102.87145,14.7,Lower 48,0,False
19959,47.79049,-102.85806,14.7,Lower 48,0,False
19960,47.66399,-102.84471,14.7,Lower 48,0,False
19961,47.53755,-102.83142,14.7,Lower 48,0,False
19962,47.41116,-102.81817,14.7,Lower 48,0,False
19963,47.28482,-102.80498,14.7,Lower 48,0,False
19964,47.15854,-102.79184,14.7,Lower 48,0,False
19965,47.03231,-102.77875,14.7,Lower 48,0,False
19966,46.90613,-102.76571,14.7,Lower 48,0,False
19967,46.78,-102.75272,14.7,Lower 48,0,False
19968,46.65392,-102.73978,14.7,Lower 48,0,False
19969,46.52788,-102.72689,14.7,Lower 48,0,False
19970,46.4019,-102.71405,14.7,Lower 48,0,False
19971,46.27595,-102.70125,14.7,Lower 48,0,False
19972,46.15006,-102.68851,14.7,Lower 48,0,False
19973,46.0242,-102.67581,14.7,Lower 48,0,False
19974,45.89839,-102.66317,14.7,Lower 48,0,False
19975,45.77263,-102.65057,14.7,Lower 48,0,False
19976,45.6469,-102.63801,14.7,Lower 48,0,False
19977,45.52121,-102.62551,14.7,Lower 48,0,False
19978,45.39557,-102.61305,14.7,Lower 48,0,False
19979,45.26996,-102.60064,14.7,Lower 48,0,False
19980,45.14439,-102.58827,14.7,Lower 48,0,False
19981,45.01885,-102.57595,14.7,Lower 48,0,False
19982,44.89336,-102.56368,14.7,Lower 48,0,False
19983,44.76789,-102.55145,14.7,Lower 48,0,False
19984,44.64247,-102.53927,14.7,Lower 48,0,False
19985,44.51707,-102.52713,14.7,Lower 48,0,False
19986,44.39171,-102.51504,14.7,Lower 48,0,False
19987,44.26638,-102.50299,14.7,Lower 48,0,False
19988,44.14108,-102.49099,14.7,Lower 48,0,False
19989,44.01581,-102.47903,14.7,Lower 48,0,False
19990,43.89057,-102.46711,14.7,Lower 48,0,False
19991,43.76536,-102.45524,14.7,Lower 48,0,False
19992,43.64018,-102.44341,14.7,Lower 48,0,False
19993,43.51502,-102.43163,14.7,Lower 48,0,False
19994,43.38989,-102.41989,14.7,Lower 48,0,False
19995,43.26479,-102.40819,14.7,Lower 48,0,False
19996,43.13971,-102.39653,14.7,Lower 48,0,False
19997,43.01465,-102.38492,14.7,Lower 48,0,False
19998,42.88962,-102.37335,14.7,Lower 48,0,False
19999,42.76461,-102.36181,14.7,Lower 48,0,False
20000,42.63962,-102.35033,14.7,Lower 48,0,False
20001,42.51465,-102.33888,14.7,Lower 48,0,False
20002,42.38971,-102.32747,14.7,Lower 48,0,False
20003,42.26478,-102.31611,14.7,Lower 48,0,False
20004,42.13987,-102.30478,14.7,Lower 48,0,False
20005,42.01498,-102.2935,14.7,Lower 48,0,False
20006,41.89011,-102.28225,14.7,Lower 48,0,False
20007,41.76525,-102.27105,14.7,Lower 48,0,False
20008,41.64041,-102.25988,14.7,Lower 48,0,False
20009,41.51559,-102.24876,14.7,Lower 48,0,False
20010,41.39077,-102.23768,14.7,Lower 48,0,False
20011,41.26598,-102.22663,14.7,Lower 48,0,False
20012,41.1412,-102.21562,14.7,Lower 48,0,False
20013,41.01643,-102.20465,14.7,Lower 48,0,False
20014,40.89167,-102.19372,14.7,Lower 48,0,False
20015,40.76692,-102.18283,14.7,Lower 48,0,False
20016,40.64218,-102.17198,14.7,Lower 48,0,False
20017,40.51746,-102.16117,14.7,Lower 48,0,False
20018,40.39274,-102.15039,14.7,Lower 48,0,False
20019,40.26803,-102.13965,14.7,Lower 48,0,False
20020,40.14333,-102.12895,14.7,Lower 48,0,False
20021,40.01863,-102.11828,14.7,Lower 48,0,False
20022,39.89395,-102.10765,14.7,Lower 48,0,False
20023,39.76927,-102.09706,14.7,Lower 48,0,False
20024,39.64459,-102.08651,14.7,Lower 48,0,False
20025,39.51992,-102.07599,14.7,Lower 48,0,False
20026,39.39525,-102.06551,14.7,Lower 48,0,False
20027,39.27059,-102.05506,14.7,Lower 48,0,False
20028,39.14593,-102.04465,14.7,Lower 48,0,False
20029,39.02127,-102.03428,14.7,Lower 48,0,False
20030,38.89662,-102.02394,14.7,Lower 48,0,False
20031,38.77196,-102.01364,14.7,Lower 48,0,False
20032,38.64731,-102.00337,14.7,Lower 48,0,False
20033,38.52265,-101.99313,14.7,Lower 48,0,False
20034,38.398,-101.98293,14.7,Lower 48,0,False
20035,38.27334,-101.97277,14.7,Lower 48,0,False
20036,38.14868,-101.96264,14.7,Lower 48,0,False
20037,38.02402,-101.95255,14.7,Lower 48,0,False
20038,37.89936,-101.94248,14.7,Lower 48,0,False
20039,37.77469,-101.93246,14.7,Lower 48,0,False
20040,37.65002,-101.92246,14.7,Lower 48,0,False
20041,37.52534,-101.9125,14.7,Lower 48,0,False
20042,37.40066,-101.90258,14.7,Lower 48,0,False
20043,37.27597,-101.89268,14.7,Lower 48,0,False
20044,37.15127,-101.88282,14.7,Lower 48,0,False
20045,37.02657,-101.873,14.7,Lower 48,0,False
20046,36.90186,-101.8632,14.7,Lower 48,0,False
20047,36.77714,-101.85344,14.7,Lower 48,0,False
20048,36.65242,-101.84371,14.7,Lower 48,0,False
20049,36.52768,-101.83401,14.7,Lower 48,0,False
20050,36.40294,-101.82435,14.7,Lower 48,0,False
20051,36.27818,-101.81472,14.7,Lower 48,0,False
20052,36.15341,-101.80511,14.7,Lower 48,0,False
20053,36.02864,-101.79554,14.7,Lower 48,0,False
20054,35.90385,-101.786,14.7,Lower 48,0,False
20055,35.77904,-101.7765,14.7,Lower 48,0,False
20056,35.65423,-101.76702,14.7,Lower 48,0,False
20057,35.5294,-101.75758,14.7,Lower 48,0,False
20058,35.40455,-101.74816,14.7,Lower 48,0,False
20059,35.2797,-101.73878,14.7,Lower 48,0,False
20060,35.15482,-101.72942,14.7,Lower 48,0,False
20061,35.02993,-101.7201,14.7,Lower 48,0,False
20062,34.90503,-101.71081,14.7,Lower 48,0,False
20063,34.7801,-101.70155,14.7,Lower 48,0,False
20064,34.65516,-101.69231,14.7,Lower 48,0,False
20065,34.53021,-101.68311,14.7,Lower 48,0,False
20066,34.40523,-101.67394,14.7,Lower 48,0,False
20067,34.28024,-101.6648,14.7,Lower 48,0,False
20068,34.15522,-101.65568,14.7,Lower 48,0,False
20069,34.03019,-101.6466,14.7,Lower 48,0,False
20070,33.90513,-101.63754,14.7,Lower 48,0,False
20071,33.78006,-101.62851,14.7,Lower 48,0,False
20072,33.65496,-101.61952,14.7,Lower 48,0,False
20073,33.52984,-101.61055,14.7,Lower 48,0,False
20074,33.4047,-101.60161,14.7,Lower 48,0,False
20075,33.27953,-101.5927,14.7,Lower 48,0,False
20076,33.15434,-101.58381,14.7,Lower 48,0,False
20077,33.02913,-101.57496,14.7,Lower 48,0,False
20078,32.90389,-101.56613,14.7,Lower 48,0,False
20079,32.77863,-101.55733,14.7,Lower 48,0,False
20080,32.65335,-101.54856,14.7,Lower 48,0,False
20081,32.52803,-101.53981,14.7,Lower 48,0,False
20082,32.40269,-101.5311,14.7,Lower 48,0,False
20083,32.27733,-101.52241,14.7,Lower 48,0,False
20084,32.15193,-101.51374,14.7,Lower 48,0,False
20085,32.02651,-101.50511,14.7,Lower 48,0,False
20086,31.90106,-101.4965,14.7,Lower 48,0,False
20087,31.77558,-101.48792,14.7,Lower 48,0,False
20088,31.65007,-101.47936,14.7,Lower 48,0,False
20089,31.52453,-101.47084,14.7,Lower 48,0,False
20090,31.39897,-101.46234,14.7,Lower 48,0,False
20091,31.27337,-101.45386,14.7,Lower 48,0,False
20092,31.14773,-101.44541,14.7,Lower 48,0,False
20093,31.02207,-101.43699,14.7,Lower 48,0,False
20094,30.89638,-101.42859,14.7,Lower 48,0,False
20095,30.77065,-101.42022,14.7,Lower 48,0,False
20096,30.64489,-101.41187,14.7,Lower 48,0,False
20097,30.51909,-101.40355,14.7,Lower 48,0,False
20098,30.39326,-101.39526,14.7,Lower 48,0,False
20099,30.2674,-101.38699,14.7,Lower 48,0,False
20100,30.14151,-101.37875,14.7,Lower 48,0,False
20101,30.01557,-101.37053,14.7,Lower 48,0,False
20102,29.8896,-101.36233,14.7,Lower 48,0,False
20103,29.7636,-101.35417,14.7,Lower 48,0,False
20104,29.63755,-101.34602,14.7,Lower 48,0,False
20105,29.51147,-101.33791,14.7,Lower 48,0,False
20106,49.00323,-102.82427,14.7,Lower 48,0,False
20107,48.87613,-102.81074,14.7,Lower 48,0,False
20108,48.7491,-102.79726,14.7,Lower 48,0,False
20109,48.62212,-102.78383,14.7,Lower 48,0,False
20110,48.49522,-102.77046,14.7,Lower 48,0,False
20111,48.36837,-102.75714,14.7,Lower 48,0,False
20112,48.24159,-102.74387,14.7,Lower 48,0,False
20113,48.11487,-102.73066,14.7,Lower 48,0,False
20114,47.98821,-102.71749,14.7,Lower 48,0,False
20115,47.8616,-102.70438,14.7,Lower 48,0,False
20116,47.73506,-102.69132,14.7,Lower 48,0,False
20117,47.60857,-102.67831,14.7,Lower 48,0,False
20118,47.48213,-102.66535,14.7,Lower 48,0,False
20119,47.35575,-102.65244,14.7,Lower 48,0,False
20120,47.22942,-102.63958,14.7,Lower 48,0,False
20121,47.10315,-102.62676,14.7,Lower 48,0,False
20122,46.97692,-102.614,14.7,Lower 48,0,False
20123,46.85075,-102.60129,14.7,Lower 48,0,False
20124,46.72463,-102.58863,14.7,Lower 48,0,False
20125,46.59855,-102.57601,14.7,Lower 48,0,False
20126,46.47252,-102.56344,14.7,Lower 48,0,False
20127,46.34654,-102.55092,14.7,Lower 48,0,False
20128,46.2206,-102.53845,14.7,Lower 48,0,False
20129,46.09471,-102.52602,14.7,Lower 48,0,False
20130,45.96886,-102.51365,14.7,Lower 48,0,False
20131,45.84306,-102.50132,14.7,Lower 48,0,False
20132,45.71729,-102.48903,14.7,Lower 48,0,False
20133,45.59157,-102.47679,14.7,Lower 48,0,False
20134,45.46589,-102.4646,14.7,Lower 48,0,False
20135,45.34024,-102.45245,14.7,Lower 48,0,False
20136,45.21464,-102.44035,14.7,Lower 48,0,False
20137,45.08907,-102.4283,14.7,Lower 48,0,False
20138,44.96354,-102.41629,14.7,Lower 48,0,False
20139,44.83804,-102.40432,14.7,Lower 48,0,False
20140,44.71258,-102.3924,14.7,Lower 48,0,False
20141,44.58715,-102.38052,14.7,Lower 48,0,False
20142,44.46176,-102.36869,14.7,Lower 48,0,False
20143,44.3364,-102.3569,14.7,Lower 48,0,False
20144,44.21107,-102.34515,14.7,Lower 48,0,False
20145,44.08577,-102.33345,14.7,Lower 48,0,False
20146,43.9605,-102.32179,14.7,Lower 48,0,False
20147,43.83526,-102.31017,14.7,Lower 48,0,False
20148,43.71005,-102.2986,14.7,Lower 48,0,False
20149,43.58486,-102.28707,14.7,Lower 48,0,False
20150,43.45971,-102.27558,14.7,Lower 48,0,False
20151,43.33458,-102.26413,14.7,Lower 48,0,False
20152,43.20947,-102.25272,14.7,Lower 48,0,False
20153,43.08439,-102.24136,14.7,Lower 48,0,False
20154,42.95933,-102.23003,14.7,Lower 48,0,False
20155,42.83429,-102.21875,14.7,Lower 48,0,False
20156,42.70928,-102.20751,14.7,Lower 48,0,False
20157,42.58429,-102.19631,14.7,Lower 48,0,False
20158,42.45932,-102.18514,14.7,Lower 48,0,False
20159,42.33436,-102.17402,14.7,Lower 48,0,False
20160,42.20943,-102.16294,14.7,Lower 48,0,False
20161,42.08452,-102.1519,14.7,Lower 48,0,False
20162,41.95962,-102.1409,14.7,Lower 48,0,False
20163,41.83475,-102.12993,14.7,Lower 48,0,False
20164,41.70988,-102.11901,14.7,Lower 48,0,False
20165,41.58504,-102.10812,14.7,Lower 48,0,False
20166,41.46021,-102.09728,14.7,Lower 48,0,False
20167,41.33539,-102.08647,14.7,Lower 48,0,False
20168,41.21059,-102.0757,14.7,Lower 48,0,False
20169,41.0858,-102.06497,14.7,Lower 48,0,False
20170,40.96102,-102.05427,14.7,Lower 48,0,False
20171,40.83625,-102.04362,14.7,Lower 48,0,False
20172,40.7115,-102.033,14.7,Lower 48,0,False
20173,40.58675,-102.02242,14.7,Lower 48,0,False
20174,40.46202,-102.01187,14.7,Lower 48,0,False
20175,40.33729,-102.00136,14.7,Lower 48,0,False
20176,40.21258,-101.99089,14.7,Lower 48,0,False
20177,40.08787,-101.98046,14.7,Lower 48,0,False
20178,39.96316,-101.97006,14.7,Lower 48,0,False
20179,39.83847,-101.95969,14.7,Lower 48,0,False
20180,39.71378,-101.94937,14.7,Lower 48,0,False
20181,39.58909,-101.93908,14.7,Lower 48,0,False
20182,39.46441,-101.92882,14.7,Lower 48,0,False
20183,39.33973,-101.9186,14.7,Lower 48,0,False
20184,39.21506,-101.90841,14.7,Lower 48,0,False
20185,39.09039,-101.89826,14.7,Lower 48,0,False
20186,38.96572,-101.88815,14.7,Lower 48,0,False
20187,38.84105,-101.87807,14.7,Lower 48,0,False
20188,38.71639,-101.86802,14.7,Lower 48,0,False
20189,38.59172,-101.85801,14.7,Lower 48,0,False
20190,38.46705,-101.84803,14.7,Lower 48,0,False
20191,38.34239,-101.83808,14.7,Lower 48,0,False
20192,38.21772,-101.82817,14.7,Lower 48,0,False
20193,38.09305,-101.8183,14.7,Lower 48,0,False
20194,37.96837,-101.80845,14.7,Lower 48,0,False
20195,37.8437,-101.79864,14.7,Lower 48,0,False
20196,37.71902,-101.78886,14.7,Lower 48,0,False
20197,37.59433,-101.77912,14.7,Lower 48,0,False
20198,37.46964,-101.76941,14.7,Lower 48,0,False
20199,37.34494,-101.75973,14.7,Lower 48,0,False
20200,37.22024,-101.75008,14.7,Lower 48,0,False
20201,37.09553,-101.74047,14.7,Lower 48,0,False
20202,36.97082,-101.73089,14.7,Lower 48,0,False
20203,36.84609,-101.72134,14.7,Lower 48,0,False
20204,36.72136,-101.71182,14.7,Lower 48,0,False
20205,36.59662,-101.70233,14.7,Lower 48,0,False
20206,36.47187,-101.69287,14.7,Lower 48,0,False
20207,36.34711,-101.68345,14.7,Lower 48,0,False
20208,36.22234,-101.67405,14.7,Lower 48,0,False
20209,36.09755,-101.66469,14.7,Lower 48,0,False
20210,35.97276,-101.65536,14.7,Lower 48,0,False
20211,35.84795,-101.64606,14.7,Lower 48,0,False
20212,35.72313,-101.63679,14.7,Lower 48,0,False
20213,35.5983,-101.62755,14.7,Lower 48,0,False
20214,35.47345,-101.61834,14.7,Lower 48,0,False
20215,35.34859,-101.60916,14.7,Lower 48,0,False
20216,35.22372,-101.60001,14.7,Lower 48,0,False
20217,35.09883,-101.59088,14.7,Lower 48,0,False
20218,34.97392,-101.58179,14.7,Lower 48,0,False
20219,34.849,-101.57273,14.7,Lower 48,0,False
20220,34.72405,-101.5637,14.7,Lower 48,0,False
20221,34.5991,-101.5547,14.7,Lower 48,0,False
20222,34.47412,-101.54572,14.7,Lower 48,0,False
20223,34.34913,-101.53678,14.7,Lower 48,0,False
20224,34.22411,-101.52786,14.7,Lower 48,0,False
20225,34.09908,-101.51897,14.7,Lower 48,0,False
20226,33.97402,-101.51012,14.7,Lower 48,0,False
20227,33.84895,-101.50129,14.7,Lower 48,0,False
20228,33.72385,-101.49248,14.7,Lower 48,0,False
20229,33.59874,-101.48371,14.7,Lower 48,0,False
20230,33.4736,-101.47496,14.7,Lower 48,0,False
20231,33.34843,-101.46624,14.7,Lower 48,0,False
20232,33.22325,-101.45755,14.7,Lower 48,0,False
20233,33.09804,-101.44889,14.7,Lower 48,0,False
20234,32.97281,-101.44025,14.7,Lower 48,0,False
20235,32.84755,-101.43165,14.7,Lower 48,0,False
20236,32.72227,-101.42306,14.7,Lower 48,0,False
20237,32.59696,-101.41451,14.7,Lower 48,0,False
20238,32.47162,-101.40598,14.7,Lower 48,0,False
20239,32.34626,-101.39748,14.7,Lower 48,0,False
20240,32.22087,-101.38901,14.7,Lower 48,0,False
20241,32.09546,-101.38056,14.7,Lower 48,0,False
20242,31.97001,-101.37214,14.7,Lower 48,0,False
20243,31.84454,-101.36375,14.7,Lower 48,0,False
20244,31.71904,-101.35538,14.7,Lower 48,0,False
20245,31.5935,-101.34704,14.7,Lower 48,0,False
20246,31.46794,-101.33872,14.7,Lower 48,0,False
20247,31.34235,-101.33043,14.7,Lower 48,0,False
20248,31.21673,-101.32216,14.7,Lower 48,0,False
20249,31.09107,-101.31392,14.7,Lower 48,0,False
20250,30.96538,-101.30571,14.7,Lower 48,0,False
20251,30.83966,-101.29752,14.7,Lower 48,0,False
20252,30.71391,-101.28936,14.7,Lower 48,0,False
20253,30.58813,-101.28122,14.7,Lower 48,0,False
20254,30.46231,-101.2731,14.7,Lower 48,0,False
20255,30.33646,-101.26502,14.7,Lower 48,0,False
20256,30.21057,-101.25695,14.7,Lower 48,0,False
20257,30.08464,-101.24891,14.7,Lower 48,0,False
20258,29.95869,-101.2409,14.7,Lower 48,0,False
20259,29.83269,-101.23291,14.7,Lower 48,0,False
20260,29.70666,-101.22494,14.7,Lower 48,0,False
20261,29.58059,-101.217,14.7,Lower 48,0,False
20262,29.45448,-101.20909,14.7,Lower 48,0,False
20263,48.94749,-102.6544,14.7,Lower 48,0,False
20264,48.8204,-102.64122,14.7,Lower 48,0,False
20265,48.69338,-102.62808,14.7,Lower 48,0,False
20266,48.56642,-102.615,14.7,Lower 48,0,False
20267,48.43953,-102.60197,14.7,Lower 48,0,False
20268,48.31269,-102.589,14.7,Lower 48,0,False
20269,48.18592,-102.57607,14.7,Lower 48,0,False
20270,48.05921,-102.56319,14.7,Lower 48,0,False
20271,47.93256,-102.55037,14.7,Lower 48,0,False
20272,47.80597,-102.53759,14.7,Lower 48,0,False
20273,47.67943,-102.52486,14.7,Lower 48,0,False
20274,47.55295,-102.51219,14.7,Lower 48,0,False
20275,47.42652,-102.49956,14.7,Lower 48,0,False
20276,47.30015,-102.48698,14.7,Lower 48,0,False
20277,47.17383,-102.47445,14.7,Lower 48,0,False
20278,47.04757,-102.46197,14.7,Lower 48,0,False
20279,46.92135,-102.44953,14.7,Lower 48,0,False
20280,46.79518,-102.43715,14.7,Lower 48,0,False
20281,46.66907,-102.42481,14.7,Lower 48,0,False
20282,46.543,-102.41251,14.7,Lower 48,0,False
20283,46.41698,-102.40027,14.7,Lower 48,0,False
20284,46.291,-102.38807,14.7,Lower 48,0,False
20285,46.16507,-102.37592,14.7,Lower 48,0,False
20286,46.03918,-102.36381,14.7,Lower 48,0,False
20287,45.91334,-102.35175,14.7,Lower 48,0,False
20288,45.78754,-102.33973,14.7,Lower 48,0,False
20289,45.66178,-102.32777,14.7,Lower 48,0,False
20290,45.53606,-102.31584,14.7,Lower 48,0,False
20291,45.41038,-102.30396,14.7,Lower 48,0,False
20292,45.28474,-102.29213,14.7,Lower 48,0,False
20293,45.15914,-102.28033,14.7,Lower 48,0,False
20294,45.03357,-102.26859,14.7,Lower 48,0,False
20295,44.90804,-102.25688,14.7,Lower 48,0,False
20296,44.78255,-102.24522,14.7,Lower 48,0,False
20297,44.65709,-102.23361,14.7,Lower 48,0,False
20298,44.53166,-102.22204,14.7,Lower 48,0,False
20299,44.40627,-102.2105,14.7,Lower 48,0,False
20300,44.28091,-102.19902,14.7,Lower 48,0,False
20301,44.15558,-102.18757,14.7,Lower 48,0,False
20302,44.03028,-102.17617,14.7,Lower 48,0,False
20303,43.90501,-102.16481,14.7,Lower 48,0,False
20304,43.77977,-102.15349,14.7,Lower 48,0,False
20305,43.65456,-102.14221,14.7,Lower 48,0,False
20306,43.52937,-102.13097,14.7,Lower 48,0,False
20307,43.40421,-102.11978,14.7,Lower 48,0,False
20308,43.27908,-102.10862,14.7,Lower 48,0,False
20309,43.15397,-102.0975,14.7,Lower 48,0,False
20310,43.02889,-102.08643,14.7,Lower 48,0,False
20311,42.90383,-102.0754,14.7,Lower 48,0,False
20312,42.77879,-102.0644,14.7,Lower 48,0,False
20313,42.65377,-102.05345,14.7,Lower 48,0,False
20314,42.52878,-102.04253,14.7,Lower 48,0,False
20315,42.4038,-102.03166,14.7,Lower 48,0,False
20316,42.27885,-102.02082,14.7,Lower 48,0,False
20317,42.15391,-102.01002,14.7,Lower 48,0,False
20318,42.02899,-101.99926,14.7,Lower 48,0,False
20319,41.90409,-101.98854,14.7,Lower 48,0,False
20320,41.77921,-101.97786,14.7,Lower 48,0,False
20321,41.65434,-101.96721,14.7,Lower 48,0,False
20322,41.52949,-101.9566,14.7,Lower 48,0,False
20323,41.40465,-101.94603,14.7,Lower 48,0,False
